CUR_MKT_CAP,SPXT ,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
11/28/00,11711498.36,64.7064,255.0842,346.4125,50.1445,904.8983,187.9456,83.2236,74.25,60.2345
11/29/00,11761817.96,66.1939,278.2639,382.3179,50.557,975.8875,198.2813,83.7594,74.4219,61.0938
11/30/00,11525394.99,60.6866,268.8076,405.1546,49.8094,774.925,203.1584,75.1093,76.4156,65.9142
12/1/00,11544132.25,62.7049,274.7875,402.8334,50.2476,785.0291,177.0236,78.6883,71.55,61.2
12/4/00,11628439.56,66.0517,279.5161,400.977,51.6141,780.5,180.375,79.5329,71.5913,63.5111
12/5/00,12090499,66.5438,273.675,417.6844,53.4961,854.3688,178.9534,80.0469,73.4548,65.025
12/6/00,11853905.21,65.0673,271.45,415.828,52.4391,830.675,175.5,80.3406,74.2413,64.6267
12/7/00,11786203.83,63.0986,275.9,416.7562,52.2844,803.1479,178.0389,80.304,72.9993,63.75
12/8/00,12015943.21,64.1813,275.7612,428.8226,53.1868,840.4313,177.3284,78.3579,74.5726,64.4273
12/11/00,12136194.92,64.1813,276.5951,432.3037,53.7798,872.1396,174.8909,78.5781,75.3594,63.6304
12/12/00,12083894.3,63.8861,279.7938,427.1979,52.9805,854.3688,175.6014,78.7986,75.525,63.75
12/13/00,11987144.15,64.3781,280.35,427.4311,52.0524,818.1312,179.5625,80.7446,75.9392,62.475
12/14/00,11811284.89,63.7875,271.7286,415.1315,50.9438,805.5875,178.2424,80.2673,75.2767,62.2758
12/15/00,11562048.22,62.9017,274.0924,411.8836,49.9125,773.5313,176.9222,79.0188,73.3719,60.4829
12/18/00,11658129.82,62.2125,282.575,423.95,50.8406,758.2,177.9375,78.2844,72.958,61.7977
12/19/00,11508211.06,64.1813,287.4424,419.3091,49.9642,735.9,179.6639,75.5673,73.0406,60.3236
12/20/00,11149154.67,61.7696,278.9598,415.3647,48.3141,680.848,180.0701,74.8696,69.7281,59.6063
12/21/00,11240397.98,63.9844,281.0451,425.1099,48.5976,682.9375,179.4611,74.429,70.225,61.4392
12/22/00,11513525.82,67.2821,284.8,428.5909,49.7579,729.9771,178.75,75.604,71.4257,62.475
12/25/00,11513525.82,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/26/00,11598048.6,67.0852,296.7598,436.2481,50.325,717.7813,182.3049,77.7335,71.55,61.2798
12/27/00,11719099.18,68.1679,296.4813,439.0327,51.15,724.75,183.5236,77.7335,71.7986,64.2281
12/28/00,11766823.42,68.808,301.3487,443.442,51.8976,721.2667,186.2659,77.1094,73.0406,65.025
12/29/00,11644918.72,85.6876,295.3687,489.7295,51.5625,1086.544,185.6563,77.9906,72.2125,65.2642
1/1/01,11644918.72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/2/01,11339290.88,84,296.0638,475.9822,49.268,1023.65,207.1781,71.9125,74.5007,70.254
1/3/01,11904226.02,84.5,287.025,501.6623,51.4079,1188.475,197.6459,70.4,80.3788,75.7969
1/4/01,11778900.78,87.3124,278.125,492.8422,51.8204,1200.405,189.8365,69.3,82.7392,76.871
1/5/01,11470459.2,85.5,284.1049,482.4666,50.325,1127.75,191.1,68.6125,80.5125,74.3361
1/8/01,11447543.21,85.75,283.1313,477.5377,49.9125,1124.499,192.3635,69.6439,79.3548,73.3477
1/9/01,11491010.22,85.3344,247.8166,695.7483,51.5845,1212.375,194.4303,81.0821,80.3344,92.5858
1/10/01,11600166.73,86.1125,249.4312,707.2787,52.0625,1248.975,193.2822,80.8829,80.958,93.1875
1/11/01,11719428.01,83.7781,258.5082,710.257,65.1,1301.588,192.0707,79.0102,76.9743,94.0079
1/12/01,11731536.47,81.833,256.8521,696.7753,64.9032,1282.146,191.8375,79.6079,78.0094,93.9533
1/15/01,11731536.47,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/16/01,11733228.81,84.5563,256.725,709.1008,65.5265,1267.275,194.515,78.3329,78.8375,96.1408
1/17/01,11756193.98,84.1022,255.452,710.257,65.4282,1306.162,192.3031,78.5321,79.4173,94.8283
1/18/01,11921968.14,83.6486,250.6125,699.8567,65.8547,1374.787,193.8162,79.9267,79.1688,93.4063
1/19/01,11870722.88,81.3143,249.4666,694.85,65.1657,1393.658,192.3031,79.6875,77.2226,89.6875
1/22/01,11873570.94,78.0125,245.9531,694.2662,65.0345,1246.456,193.4676,79.5281,76.6844,93.0783
1/23/01,12027479.36,78.2594,249.8041,701.0739,65.8875,1269.2,194.7475,79.4486,78.4649,94.1721
1/24/01,12060952.25,78.5679,249.5553,705.2317,65.5265,1284.858,194.0494,79.5679,77.7195,94.2813
1/25/01,12004746.43,79.6174,257.0084,711.6619,65.4938,1239.975,198.1238,80.1259,77.5954,95.7579
1/26/01,11980237.08,78.8147,259.0176,788.096,64.411,1250.194,196.1443,79.3688,76.8087,94.7188
1/29/01,12062035.37,78.5655,256.888,788.7476,64.68,1276.452,194.5195,80.6055,78.069,96.6
1/30/01,12151244.54,81.528,259.0885,914.8898,65.73,1271.813,196.7545,80.6055,77.91,96.88
1/31/01,12083776.09,82.3575,261.8595,903.5305,65.877,1240.225,197.276,79.866,77.433,99.995
2/1/01,12156705.27,82.792,258.518,904.7585,65.016,1239.56,198.9895,80.835,78.4665,99.855
2/2/01,11945308.05,82.5155,262.8375,907.2145,57.091,1190.376,192.192,62.7,77.539,244.9125
2/5/01,11990837.22,83.266,268.135,929.6875,57.3685,1158.234,192.049,63.16,77.486,243.5125
2/6/01,11972372.95,82.555,269.8465,911.5917,57.646,1165.101,192.907,63.54,77.5655,243.775
2/7/01,11878198.42,82.555,270.58,886.1241,57.1465,1135.017,193.2645,63.56,78.3075,244.3
2/8/01,11801940.29,81.449,265.371,859.021,57.0725,1118.34,192.6925,64.12,78.7845,237.125
2/9/01,11645079.82,81.37,269.664,862.5731,55.722,1066.674,194.2655,64.04,77.5125,234.0625
2/12/01,11785924.99,81.37,267.76,815.6096,56.3695,1047.865,195.91,64.1,78.1485,240.625
2/13/01,11685078.3,81.133,267.2,810.9174,56.9615,1033.263,193.2645,64.64,78.228,243.8625
2/14/01,11673462.57,80.2245,265.28,801.533,56.3695,1057.545,191.477,63.56,77.38,241.5
2/15/01,11773050.5,83.3055,253.6575,800.052,57.3315,1092.905,246.822,63.66,89.426,120.0165
2/16/01,11553709.56,81.449,262.509,800.3566,49.632,1025.28,247.659,62.4195,89.0295,118.494
2/19/01,11553709.56,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/20/01,11353456.34,81.1725,260.9985,770.877,49.8135,970.1535,248.868,62.712,88.938,120.06
2/21/01,11142262.06,79.79,259.2495,746.625,49.203,952.85,248.124,61.971,88.4805,114.8835
2/22/01,11133076.8,80.3825,257.9775,753.217,48.741,954.465,225.08,62.634,86.803,113.1
2/23/01,11070427.66,79.9875,248.31,749.6355,48.675,948.8255,223.38,62.283,86.559,99.1125
2/26/01,11265531.06,82.95,251.0225,766.1655,49.6485,964.03,225.505,62.985,87.0165,102.15
2/27/01,11185386.5,83.0685,239.8155,765.9975,49.533,955.811,225.675,63.063,88.572,101.625
2/28/01,11025771.3,74.976,212.658,748.0125,48.6585,953.7405,226.44,62.3415,87.413,99.4875
3/1/01,11038919.3,73.99,215.07,751.6055,48.312,982.08,224.315,61.659,87.108,97.875
3/2/01,10976826.93,75.74,219.961,752.6995,48.5925,947.98,226.44,61.815,87.2605,98.625
3/5/01,11042407.32,78.2065,221.167,747.5014,41.748,1019.56,217.628,61.698,86.7725,92.371
3/6/01,11153350.31,79.128,263.781,749.6855,42.35,1062.64,213.2,61.62,87.0775,94.714
3/7/01,11225703.6,81.468,269.4255,765.52,42.854,1064.076,211.806,61.3275,87.474,97.057
3/8/01,11250957.33,81.756,284.109,768.5231,43.12,1055.968,213.61,62.478,87.962,98.619
3/9/01,10972610.95,79.946,228.269,750.7775,42.21,974.685,214.922,61.386,87.1995,97.625
3/12/01,10501282.51,77.832,243.756,716.5361,39.9,934.195,208.28,62.088,82.838,94.004
3/13/01,10660648.78,77.184,240.87,727.6619,39.956,980.723,207.214,57.535,82.8685,98.85
3/14/01,10386900.23,75.204,237.244,692.7761,39.116,956.732,202.13,55.5555,81.2825,96.7125
3/15/01,10444788.98,73.548,237.392,713.6054,38.934,945.4635,202.376,56.536,83.692,97.8
3/16/01,10243000.35,72.9,232.73,701.9734,37.814,924.744,199.342,55.685,82.5635,95.625
3/19/01,10422539.91,70.482,240.4675,711.4012,38.57,1028.216,201.638,57.912,82.5635,96.75
3/20/01,10172354.19,70.89,242.5815,690.3415,37.786,980.0725,196.8,57.076,80.825,96.975
3/21/01,9990037.93,68.68,235.6355,662.8898,40.7495,986.037,191.88,63.1455,78.69,96.375
3/22/01,9949314.65,66.504,227.175,645.7692,39.649,1031.232,189.912,62.35,76.9515,93.375
3/23/01,10150597.21,67.15,228.975,675.5712,40.4395,1054.58,195.6075,62.2425,78.69,94.425
3/26/01,10265641.54,67.83,218.0565,686.3116,49.136,1058,198.2475,70.2885,80.0625,96.075
3/27/01,10529495.2,69.53,219.255,705.6443,49.9315,1100.19,202.7025,72.8735,82.4415,98.175
3/28/01,10267797.24,69.326,216.0825,701.8851,49.025,1020.048,203.28,71.3225,80.7335,96.5625
3/29/01,10221335,76.532,211.5,700.2741,49.025,1031.682,203.775,72.991,81.74,97.5
3/30/01,10335037.86,75.886,216.435,723.2415,58.498,1025.48,203.94,79.7895,81.801,120.014
4/2/01,10229588.73,76.304,212.4165,713.1816,58.08,1001.88,207.315,80.0445,100.662,126.585
4/3/01,9882116.56,74.746,205.1,685.2418,55.66,935.941,203.49,79.662,98.42,122.317
4/4/01,9853090.33,76.19,208.74,659.6876,55.924,934.73,206.125,79.968,99.028,123.6265
4/5/01,10284765.55,78.698,214.2,651.2761,59.18,1033.478,208.25,79.4325,101.498,126.391
4/6/01,10078664.65,77.786,214.48,650.784,57.992,983.035,207.57,77.9535,101.042,126.003
4/9/01,10160854.56,79.078,219.52,653.0745,59.026,985.561,209.355,79.662,102.296,124.839
4/10/01,10436127.5,82.536,223.3,636.66,60.764,1051.658,209.1,81.3195,104.31,126.1
4/11/01,10414539.19,81.51,219.31,752.9964,60.082,1089.969,205.105,80.223,103.056,123.408
4/12/01,10573881.78,81.13,221.62,758.6966,61.27,1090.794,207.825,80.172,102.98,121.296
4/13/01,10573881.78,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/16/01,10539543.43,90.9075,225.96,753.2814,61.16,1064.49,207.825,81.447,103.702,121.872
4/17/01,10648591.77,90.78,227.15,771.5441,61.93,1076.896,212.415,83.334,105.488,123.552
4/18/01,11058178.32,101.2375,225.96,795.6382,64.592,1246.208,210.375,81.6,109.706,131.136
4/19/01,11199850.54,99.5995,222.04,808.3119,64.812,1324.777,209.525,81.753,109.82,131.52
4/20/01,11101337.26,99.3265,224.42,804.0195,64.636,1306.5,207.23,80.784,110.124,130.128
4/23/01,10935799.93,98.644,233.661,794.0571,63.646,1234.207,208.25,80.9625,107.578,129.264
4/24/01,10801550.9,99.099,234.087,789.955,63.008,1216.44,204.425,81.345,107.882,127.008
4/25/01,10973164.82,98.735,239.096,795.7272,64.482,1237.804,209.865,82.773,109.136,127.104
4/26/01,11025142.91,103.04,243.815,804.4114,68.356,1238.557,211.82,91.7,110.504,130.272
4/27/01,11190981.6,103.132,243.864,821.7579,68.862,1255.373,213.01,91.756,109.44,133.392
4/30/01,11158185.86,101.66,243.864,814.0275,68.149,1274.843,214.2,91.84,110.88,132.405
5/1/01,11310340.11,102.81,242.28,820.8358,68.77,1300.95,216.58,92.708,112.6125,133.86
5/2/01,11318645.01,102.81,232.848,827.348,68.793,1326.969,215.305,91.532,112.959,134.927
5/3/01,11151335.44,102.626,234.914,827.644,67.781,1283.177,215.46,90.356,110.7645,133.375
5/4/01,11312174.4,108.912,238.637,837.7083,68.816,1301.677,227.509,91.28,111.111,134.5875
5/7/01,11284400.26,107.616,240.933,821.1321,69.069,1275.264,227.4195,91.756,111.3805,133.569
5/8/01,11266649.92,107.904,240.7125,812.6638,69.184,1269.02,226.614,90.44,109.5325,133.472
5/9/01,11215959.02,108.96,244.9755,811.7878,68.793,1250.01,227.7775,90.58,110.2255,131.435
5/10/01,11212250.43,111.264,243.2115,812.0798,69.552,1233.068,227.88,90.636,110.957,135.218
5/11/01,11128613.35,109.056,244.1365,804.4875,69.207,1219.8,226.62,90.692,111.496,135.8
5/14/01,11163805.91,109.824,247.936,811.2038,69.529,1205.49,228.6,91.896,110.9955,135.4605
5/15/01,11175045.83,110.64,248.492,823.1555,69.805,1203.345,227.25,91.28,111.496,134.9755
5/16/01,11492576.38,116.4,253.95,845.2437,72.059,1252.251,234.18,93.24,114.576,136.6245
5/17/01,11524132.71,117.6,254.775,840.826,73.255,1259.544,235.35,92.68,115.577,138.71
5/18/01,11554598.26,117.024,260.1,836.1139,73.485,1265.121,234.09,93.24,115.885,138.613
5/21/01,11741788.52,119.2615,276.8,796.0723,74.198,1321.32,244.306,93.576,117.656,140.165
5/22/01,11711368.53,116.982,284.275,804.0911,73.968,1318.746,241.862,93.24,117.81,140.65
5/23/01,11529466.33,114.9935,279.959,800.7729,72.841,1274.575,239.7,93.212,115.8465,136.704
5/24/01,11566654.16,111.841,279.461,800.9076,72.749,1288.883,240.734,92.96,117.271,136.224
5/25/01,11430026.45,111.9865,277.054,793.0307,71.668,1264.573,238.76,91.504,116.424,135.552
5/28/01,11430026.45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/29/01,11341119.87,113.49,283.305,787.8437,71.484,1215.804,240.734,91.448,115.5385,134.496
5/30/01,11155713.19,111.162,282.2,781.2554,70.035,1166.388,242.05,91.056,115.1535,132.048
5/31/01,11230470.29,111.3075,285.175,788.1182,71.001,1175.656,240.358,92.484,115.115,134.16
6/1/01,11280741.9,112.229,282.23,686.4357,70.794,1195.655,243.554,91.7,114.7685,133.68
6/4/01,11334754.11,113.49,275.8775,697.7224,71.254,1181.886,243.93,91.756,114.9225,136.024
6/5/01,11474021.58,114.7995,276.6925,699.411,72.013,1228.672,246.468,90.412,116.0005,137.641
6/6/01,11366051.54,112.7625,268.029,694.1088,71.185,1216.87,242.52,89.684,115.0765,136.22
6/7/01,11428338.39,114.072,297.57,689.5296,71.507,1251.433,244.212,88.928,115.731,137.249
6/8/01,11318506.1,113.6355,298.389,684.0104,70.633,1223.615,242.802,89.264,115.115,137.739
6/11/01,11221515.29,112.035,299.208,680.3337,69.414,1203.382,239.418,90.104,114.5375,135.681
6/12/01,11234556.08,111.065,303.1395,678.2682,69.874,1194.109,242.238,90.888,114.268,136.71
6/13/01,11107140.34,111.453,304.9725,669.945,69.621,1167.134,240.358,89.012,113.729,135.24
6/14/01,10910976.38,108.64,298.775,665.1185,69.161,1126.74,240.17,86.38,111.6115,133.819
6/15/01,10864596.31,107.8155,299.6075,666.0846,68.655,1116.19,238.008,84.755,111.265,132.202
6/18/01,10812508.13,106.7485,262.646,680.2177,76.0155,1085.759,241.3,84.865,109.571,128.169
6/19/01,10849655.67,106.991,246.4,736.5879,75.225,1089.969,242.06,75.901,109.879,128.592
6/20/01,10943785.15,107.961,241.78,740.548,75.5565,1101.336,243.39,76.097,112.266,130.472
6/21/01,11067955.21,107.4275,238.161,767.4632,75.888,1121.965,245.48,74.1125,113.5365,132.822
6/22/01,10963523.22,105.73,242.781,757.4688,75.225,1111.44,238.64,74.9455,112.0735,131.506
6/25/01,10896160.6,104.5175,239.932,739.9916,74.2305,1127.438,237.405,74.0635,115.261,133.957
6/26/01,10880117.17,105.4875,241.395,730.6672,74.4345,1133.753,237.405,75.166,114.92,132.1625
6/27/01,10840326.62,106.4575,237.15,730.9262,74.2815,1137.629,235.6,75.3375,116.8,131.532
6/28/01,10985668.92,106.5545,232.1125,740.5096,74.5365,1159.968,237.12,75.509,117.68,133.6175
6/29/01,10968531.9,106.991,235.2125,741.2684,73.695,1187.365,230.945,76.3175,118.2,134.1995
7/2/01,11077764.98,108.1065,234.5925,751.8412,74.766,1186.522,236.265,76.538,119.04,136.906
7/3/01,11057759.39,107.767,234.2825,751.3182,75.225,1182.307,234.365,76.734,119.04,136.661
7/4/01,11057759.39,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/5/01,10921266.5,107.3305,236.375,745.1835,74.6385,1144.373,232.94,78.95,117.64,133.868
7/6/01,10664250.93,106.0695,235.5225,730.045,73.2615,1091.685,230.185,78.875,115.44,130.683
7/9/01,10759933.96,97.108,232.19,718.3641,73.491,1096.414,233.7,79.6,114.8,131.614
7/10/01,10605264.24,96.052,232.5,724.2284,72.369,1062.974,231.8,79.725,114.8,131.026
7/11/01,10593347.81,96.36,244.2,722.9058,71.6295,1068.408,232.992,80.1,114.72,132.447
7/12/01,10844305.31,98.428,243.87,735.6023,73.3635,1139.468,235.17,79.275,115.84,138.18
7/13/01,10911990.1,98.516,243.294,744.3311,73.95,1142.812,236.925,79.075,116.64,140.434
7/16/01,10793286.14,103.541,239.276,724.0417,72.7005,1115.224,235.17,79.625,117.531,142.263
7/17/01,10901476.94,103.118,238.21,738.9193,74.1795,1128.6,238.68,79.75,118.341,143.055
7/18/01,10833708.06,105.656,235.668,734.7432,74.409,1085.546,245.505,78.925,117.1665,143.154
7/19/01,10896533.86,105.891,238.128,745.162,74.205,1105.61,243.165,79.425,116.478,144.144
7/20/01,10863630.26,105.186,243.212,741.6973,74.5875,1099.34,246.48,77.75,116.7615,144.2925
7/23/01,10691597.89,103.118,225.764,737.6997,73.7715,1072.588,245.6655,75.625,114.4935,141.6195
7/24/01,10517150.36,100.016,217.679,728.1053,71.808,1058.376,245,73.45,113.967,139.59
7/25/01,10687676.03,102.131,227.766,735.0786,72.2925,1080.948,246.8,76.7,114.615,142.3125
7/26/01,10797948.08,101.567,232.386,740.9528,73.0065,1115.922,246.9,76.975,117.9765,142.461
7/27/01,10823378.89,101.849,233.464,745.2249,73.695,1114.229,246.9,76.925,118.1385,142.065
7/30/01,10812504.33,101.144,233.695,742.8218,73.542,1110.84,250,77.8,118.1385,143.0055
7/31/01,10872566.71,103.4,232.5,751.0991,73.542,1110.417,250.5,77.175,117.288,143.055
8/1/01,10915040.41,102.93,231.6475,754.3032,73.95,1140.062,250.5,78.075,117.1665,142.9065
8/2/01,10958527.22,102.225,232.986,749.0037,74.052,1155.731,249,77.95,118.3815,143.7975
8/3/01,10907866.31,101.99,233.889,752.1898,74.409,1139.215,250.8,79.2795,117.4095,142.857
8/6/01,10784164.84,102.131,233.571,741.3039,72.8025,1109.297,249.5,77.7495,116.64,140.283
8/7/01,10818823.33,101.379,233.571,747.8582,73.338,1103.035,250,78.3615,116.964,141.867
8/8/01,10628375.56,100.486,230.24,731.3702,72.675,1067.547,249,76.806,116.154,140.085
8/9/01,10626204.36,102.7715,233.0475,734.8088,72.7005,1069.244,254.796,76.9335,115.6275,145.23
8/10/01,10688024.32,105.3905,230.391,735.3378,74.052,1067.572,255.714,78.438,115.83,145.127
8/13/01,10697589.97,105.73,231.504,723.4363,73.3635,1071.752,257.958,77.571,116.721,143.479
8/14/01,10662292.28,105.245,232.776,734.8088,73.4145,1042.772,257.55,77.571,115.2225,143.891
8/15/01,10587779.18,105.827,236.274,723.5981,73.2615,1019.288,258.3,76.602,113.643,142.655
8/16/01,10616731.32,104.663,234.9225,715.9881,73.236,1024.644,260.8625,77.4435,114.21,143.7365
8/17/01,10439677.19,105.2935,233.1735,705.3482,72.3435,989.33,260.965,76.5,112.9545,156.285
8/20/01,10524794.7,105.3905,231.504,712.355,72.2925,995.89,260.6575,77.112,113.805,158.24
8/21/01,10397908.24,111.333,231.345,699.4651,72.1905,966.78,263.015,77.1375,114.453,170.434
8/22/01,10470349.08,111.078,231.504,702.5612,72.063,976.62,264.1425,77.01,114.0075,168.1875
8/23/01,10442221.89,111.945,233.571,702.8192,72.2925,975.8,263.3225,76.8315,114.615,167.3125
8/24/01,10647574.01,113.475,235.479,707.3563,73.6185,1023.36,266.5,77.367,116.6805,170.5
8/27/01,10596479.96,113.679,235.161,704.4191,73.593,1020.9,265.9875,77.571,115.2225,167.5875
8/28/01,10437430,118.128,232.6965,694.5476,72.1905,1001.083,275.63,77.214,113.6025,166.173
8/29/01,10321170,116.63,231.7425,677.7354,71.706,982.0625,271.4375,76.755,112.59,163.098
8/30/01,10154430,116.202,229.84,673.1092,70.38,950.8695,280.228,75.8625,110.2815,159.777
8/31/01,10194820,117.2185,229.84,676.4788,71.0175,959.934,278.1285,75.9135,111.3345,162.1755
9/3/01,10194820,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/4/01,10202890,117.2185,231.2,673.6462,77.252,939.084,278.46,82.72,110.8485,163.0365
9/5/01,10195400,118.7165,223.3,653.926,77.448,931.161,279.27,88.205,110.9295,163.098
9/6/01,9967101,115.774,221.76,627.4054,76.104,888.0225,270.71,87.5265,107.6895,157.194
9/7/01,9781906,112.136,221.606,615.0549,74.2,877.585,266.43,87.4085,105.5835,151.4745
9/10/01,9842929,109.9425,222.299,617.5375,74.06,898.5195,272.315,88.854,104.2065,150.183
9/11/01,9846075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/12/01,9844772,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/13/01,9843247,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/14/01,9843203,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/17/01,9359704,101.8105,217.756,590.3113,67.2,841.185,272.101,88.0575,95.499,136.2225
9/18/01,9300387,101.65,207.207,582.886,66.248,833.652,268.784,88.677,93.7575,137.022
9/19/01,9159109,100.045,199.738,578.6784,64.596,826.119,265.36,87.9985,92.2185,133.8855
9/20/01,8873876,96.2465,194.117,553.1849,60.9,790.128,260.01,89.1195,88.695,129.273
9/21/01,8713863,94.4275,193.116,542.0469,60.704,815.213,251.557,85.9335,88.938,129.4575
9/24/01,9054284,98.9215,188.034,570.2631,64.764,860.9965,254.981,86.2285,91.692,136.5915
9/25/01,9133203,99.189,230.6325,579.4209,66.348,870.9525,352.065,112.746,91.044,136.9605
9/26/01,9086260,94.7085,227.81,585.1136,65.1795,845.3275,358.092,108.6,110.0465,101.647
9/27/01,9190726,95.7385,235.5885,595.968,65.892,877.032,365.148,107.25,111.744,103.04
9/28/01,9391693,98.88,243.999,612.0887,67.4595,902.825,368.382,109.725,128.075,105.662
10/1/01,9371957,99.189,283.879,610.3526,66.861,893,372.7325,110.6625,125.677,105.57
10/2/01,9486822,99.601,290.123,618.785,68.172,892.06,375.3875,111.8625,127.312,108.514
10/3/01,9675771,100.837,294.137,647.7178,69.825,954.7875,359.67,113.0625,132.0535,107.448
10/4/01,9651478,99.086,301.05,619.9727,69.9105,975.062,358.3875,111.9375,131.672,105.16
10/5/01,9667234,94.963,303.28,602.9634,69.8535,975.624,362.235,100.1985,130.255,106.04
10/8/01,9586805,92.9745,303.8375,705.3689,69.027,983.2725,361.5225,101.1365,129.274,103.884
10/9/01,9534568,93.8475,304.395,711.2691,68.7705,961.609,359.67,100.634,128.075,103.972
10/10/01,9772506,96.418,316.461,820.4395,#N/A,991.408,#N/A,#N/A,130.8545,#N/A
10/11/01,9921130,99.5705,313.5,808.6249,67.045,1039.181,361.5225,99.361,133.961,111.76
10/12/01,9868417,97.97,311.41,795.9495,66.409,1039.008,362.505,98.758,132.762,109.34
10/15/01,9851393,98.0185,311.248,800.7546,66.8595,1032.986,364.078,98.5235,133.2525,109.032
10/16/01,9927583,98.843,314.944,812.525,72.993,1045,362.076,99.2605,134.5605,110.132
10/17/01,9738249,100.9495,314.775,804.3998,71.282,997.5,359.073,99.16,130.5275,107.36
10/18/01,9658112,100.798,302.0625,803.4247,70.992,995.125,361.79,97.2505,128.4565,107.36
10/19/01,9701255,99.5355,287.0175,802.5843,70.586,1023.286,366.08,98.9255,128.0205,105.864
10/22/01,9849171,101.8585,302.808,822.0549,72.065,1047.386,369.655,97.0495,131.6175,108.24
10/23/01,9800299,103.1715,301.698,824.035,71.688,1047.262,364.936,94.5705,132.435,108.46
10/24/01,9804088,101.85,297.48,821.0649,72.036,1060.263,364.221,74.147,130.3095,108.02
10/25/01,9938600,101.65,305.028,831.9552,73.167,1083.527,367.653,74.6505,131.0725,109.032
10/26/01,9979955,103.4,310.911,824.9505,74.53,1084.969,340.746,74.889,132.217,110.176
10/29/01,9742045,100.9,308.025,795.8346,71.775,1043.825,338.618,74.7565,128.838,106.348
10/30/01,9577159,100.15,297.702,794.217,70.209,1022.463,335.027,73.6435,127.0395,104.324
10/31/01,9574767,98.6,298.146,787.1241,69.861,1036.542,331.17,73.458,128.729,106.392
11/1/01,9794899,100.75,302.697,800.0649,71.311,1072.469,338.884,74.0675,130.5275,108.372
